AUTOGEN;hsa_status_t;hsa_amd_coherency_get_type;hsa_agent_t agent;hsa_amd_coherency_type_t* type
AUTOGEN;hsa_status_t;hsa_amd_coherency_set_type;hsa_agent_t agent;hsa_amd_coherency_type_t type
AUTOGEN;hsa_status_t;hsa_amd_profiling_set_profiler_enabled;hsa_queue_t* queue;int enable
AUTOGEN;hsa_status_t;hsa_amd_profiling_async_copy_enable;bool enable
AUTOGEN;hsa_status_t;hsa_amd_profiling_get_dispatch_time;hsa_agent_t agent;hsa_signal_t signal;hsa_amd_profiling_dispatch_time_t* time
AUTOGEN;hsa_status_t;hsa_amd_profiling_get_async_copy_time;hsa_signal_t signal;hsa_amd_profiling_async_copy_time_t* time
AUTOGEN;hsa_status_t;hsa_amd_profiling_convert_tick_to_system_domain;hsa_agent_t agent;uint64_t agent_tick;uint64_t* system_tick
AUTOGEN;hsa_status_t;hsa_amd_signal_create;hsa_signal_value_t initial_value;uint32_t num_consumers;const hsa_agent_t* consumers;uint64_t attributes;hsa_signal_t* signal
AUTOGEN;hsa_status_t;hsa_amd_signal_value_pointer;hsa_signal_t signal;volatile hsa_signal_value_t** value_ptr
AUTOGEN;hsa_status_t;hsa_amd_signal_async_handler;hsa_signal_t signal;hsa_signal_condition_t cond;hsa_signal_value_t value;hsa_amd_signal_handler handler;void* arg
AUTOGEN;hsa_status_t;hsa_amd_async_function;void (*callback)(void* arg);void* arg
AUTOGEN;uint32_t;hsa_amd_signal_wait_any;uint32_t signal_count;hsa_signal_t* signals;hsa_signal_condition_t* conds;hsa_signal_value_t* values;uint64_t timeout_hint;hsa_wait_state_t wait_hint;hsa_signal_value_t* satisfying_value
AUTOGEN;hsa_status_t;hsa_amd_image_get_info_max_dim;hsa_agent_t agent;hsa_agent_info_t attribute;void* value
AUTOGEN;hsa_status_t;hsa_amd_queue_cu_set_mask;const hsa_queue_t* queue;uint32_t num_cu_mask_count;const uint32_t* cu_mask
AUTOGEN;hsa_status_t;hsa_amd_queue_cu_get_mask;const hsa_queue_t* queue;uint32_t num_cu_mask_count;uint32_t* cu_mask
AUTOGEN;hsa_status_t;hsa_amd_memory_pool_get_info;hsa_amd_memory_pool_t memory_pool;hsa_amd_memory_pool_info_t attribute;void* value
AUTOGEN;hsa_status_t;hsa_amd_agent_iterate_memory_pools;hsa_agent_t agent;hsa_status_t (*callback)(hsa_amd_memory_pool_t memory_pool, void* data);void* data
AUTOGEN;hsa_status_t;hsa_amd_memory_pool_allocate;hsa_amd_memory_pool_t memory_pool;size_t size;uint32_t flags;void** ptr
AUTOGEN;hsa_status_t;hsa_amd_memory_pool_free;void* ptr
AUTOGEN;hsa_status_t;hsa_amd_memory_async_copy;void* dst;hsa_agent_t dst_agent;const void* src;hsa_agent_t src_agent;size_t size;uint32_t num_dep_signals;const hsa_signal_t* dep_signals;hsa_signal_t completion_signal
AUTOGEN;hsa_status_t;hsa_amd_memory_async_copy_on_engine;void* dst;hsa_agent_t dst_agent;const void* src;hsa_agent_t src_agent;size_t size;uint32_t num_dep_signals;const hsa_signal_t* dep_signals;hsa_signal_t completion_signal;hsa_amd_sdma_engine_id_t engine_id;bool force_copy_on_sdma
AUTOGEN;hsa_status_t;hsa_amd_memory_copy_engine_status;hsa_agent_t dst_agent;hsa_agent_t src_agent;uint32_t *engine_ids_mask
AUTOGEN;hsa_status_t;hsa_amd_memory_async_copy_rect;const hsa_pitched_ptr_t* dst;const hsa_dim3_t* dst_offset;const hsa_pitched_ptr_t* src;const hsa_dim3_t* src_offset;const hsa_dim3_t* range;hsa_agent_t copy_agent;hsa_amd_copy_direction_t dir;uint32_t num_dep_signals;const hsa_signal_t* dep_signals;hsa_signal_t completion_signal
AUTOGEN;hsa_status_t;hsa_amd_agent_memory_pool_get_info;hsa_agent_t agent;hsa_amd_memory_pool_t memory_pool;hsa_amd_agent_memory_pool_info_t attribute;void* value
AUTOGEN;hsa_status_t;hsa_amd_agents_allow_access;uint32_t num_agents;const hsa_agent_t* agents;const uint32_t* flags;const void* ptr
AUTOGEN;hsa_status_t;hsa_amd_memory_pool_can_migrate;hsa_amd_memory_pool_t src_memory_pool;hsa_amd_memory_pool_t dst_memory_pool;bool* result
AUTOGEN;hsa_status_t;hsa_amd_memory_migrate;const void* ptr;hsa_amd_memory_pool_t memory_pool;uint32_t flags
AUTOGEN;hsa_status_t;hsa_amd_memory_lock;void* host_ptr;size_t size;hsa_agent_t* agents;int num_agent;void** agent_ptr
AUTOGEN;hsa_status_t;hsa_amd_memory_lock_to_pool;void* host_ptr;size_t size;hsa_agent_t* agents;int num_agent;hsa_amd_memory_pool_t pool;uint32_t flags;void** agent_ptr
AUTOGEN;hsa_status_t;hsa_amd_memory_unlock;void* host_ptr
AUTOGEN;hsa_status_t;hsa_amd_memory_fill;void* ptr;uint32_t value;size_t count
AUTOGEN;hsa_status_t;hsa_amd_interop_map_buffer;uint32_t num_agents;hsa_agent_t* agents;int interop_handle;uint32_t flags;size_t* size;void** ptr;size_t* metadata_size;const void** metadata
AUTOGEN;hsa_status_t;hsa_amd_interop_unmap_buffer;void* ptr
AUTOGEN;hsa_status_t;hsa_amd_image_create;hsa_agent_t agent;const hsa_ext_image_descriptor_t *image_descriptor;const hsa_amd_image_descriptor_t *image_layout;const void *image_data;hsa_access_permission_t access_permission;hsa_ext_image_t *image
AUTOGEN;hsa_status_t;hsa_amd_pointer_info;const void* ptr;hsa_amd_pointer_info_t* info;void* (*alloc)(size_t);uint32_t* num_agents_accessible;hsa_agent_t** accessible
AUTOGEN;hsa_status_t;hsa_amd_pointer_info_set_userdata;const void* ptr;void* userdata
